year,cty_gisjoin,county,co_adj_supply_any,co_adj_supply_ccc,co_adj_supply_fcc,co_adj_supply_public,co_adj_supply_lr,co_adj_supply_hr,co_drive_time_any,co_drive_time_ccc,co_drive_time_fcc,co_drive_time_public,co_drive_time_lr,co_drive_time_hr,co_price_any,co_price_ccc,co_price_fcc,co_price_public,co_price_lr,co_price_hr,co_totcost_any,co_totcost_ccc,co_totcost_fcc,co_totcost_public,co_totcost_lr,co_quality_premium
2013,G2701210,Pope County,.61860561,.12125207,.42144105,.07591249,.5426926,5.3081760e-07,5.6747928,16.04718,6.2187505,10.983312,5.6209064,37.91254,91.014069,127.19852,105.90275,0,107.61385,104.87585,100.47206,153.94382,116.26733,18.305519,116.98203,1.4682705
2013,G2701270,Redwood County,.6653651,.044744138,.59826863,.022352288,.64301276,0,5.4541883,19.513136,5.4916601,26.596762,5.4870381,57.791515,95.042259,85.195465,100.40727,0,99.088211,117.13839,104.13258,117.71736,109.56004,44.327938,108.23328,2.0129821
2013,G2700290,Clearwater County,.3773348,0,.26199943,.11533539,.25144863,.010550781,9.8724728,41.889168,9.5851049,11.828112,10.128738,42.649616,70.293571,124.11176,98.802963,0,98.269699,114.18471,86.747688,193.92703,114.77814,19.71352,115.15093,1.6406089
2013,G2700070,Beltrami County,.63834822,.07567212,.35502797,.20764814,.43070006,0,8.6265688,18.322323,10.426937,17.663851,9.9349031,80.604576,86.459145,140.6358,105.60252,0,110.80944,115.5772,100.83675,171.173,122.98074,29.439751,127.36761,1.9976624
2013,G2701290,Renville County,2.3934417,.077846937,.61794132,1.6976535,.69578803,2.2221454e-07,4.7531815,19.451014,4.6988349,15.840923,4.6268082,37.755161,93.781914,113.44045,107.77682,0,110.16471,100.02308,101.70388,145.8588,115.60821,26.401539,117.87605,1.4182876
2013,G2700330,Cottonwood County,.50692821,.03421938,.42443877,.048270032,.45865816,0,4.2686915,18.013351,4.1805472,8.4623423,4.2641087,79.812172,93.159958,93.252213,104.09803,0,102.74595,126.84637,100.27444,123.27447,111.06561,14.103905,109.8528,2.378695
2013,G2700630,Jackson County,.79353064,.17294072,.58764952,.03294044,.7605902,0,6.9780998,11.430303,6.9120193,14.407408,6.9781938,103.32731,101.90693,138.84531,98.040215,0,109.78401,125.12595,113.53709,157.89581,109.56025,24.012346,121.41434,2.5089567
2013,G2700770,Roseau County,.71366781,0,.61384583,.099821977,.61384583,0,6.2184234,112.40829,6.2914481,9.3798103,6.3003783,181.66634,84.620132,114.03552,95.976913,0,95.979294,111.39255,94.984169,301.38266,106.46266,15.633017,106.47993,3.9557924
2013,G2700670,Kandiyohi County,.46083692,.072292253,.35554004,.03300463,.40344495,.02438733,4.5345287,9.9611168,4.4731026,7.7087831,4.5136523,10.407738,104.07729,151.4353,105.52269,0,109.36387,136.69492,111.63483,168.03717,112.97786,12.847972,116.88662,1.3274392
2013,G2701530,Todd County,.36550456,.0017740836,.28858477,.075145699,.29021445,.00014440123,6.5762849,27.760868,6.6467991,9.4901838,6.6601501,36.7285,79.579559,117.59274,96.861389,0,97.405731,106.1665,90.540031,163.86084,107.93938,15.816973,108.50598,1.5570679
2013,G2700570,Hubbard County,.45763382,.047522992,.35672933,.053381521,.37532628,.028926032,6.7932854,15.60198,6.8012266,14.854594,6.8439331,29.181047,101.23995,127.89489,105.96067,0,106.89648,131.05086,112.5621,153.89819,117.29605,24.757656,118.30303,1.5290512
2013,G2701590,Wadena County,.48825827,.03196834,.37359127,.082698666,.38241509,.023144528,6.3013563,16.345699,6.3723893,9.6163559,6.4787602,14.410251,83.020279,115.74713,105.66428,0,106.17117,105.43845,93.522537,142.98996,116.28493,16.02726,116.9691,1.1081318
2013,G2701450,Stearns County,.6699757,.13918874,.51011586,.02067109,.62105244,.02825213,4.2059908,7.5085235,4.2473536,10.723974,4.2019401,14.847301,122.21777,169.60771,113.11049,0,123.41007,190.89946,129.22775,182.12192,120.18941,17.873289,130.4133,1.663493
2013,G2700150,Redwood County,.6653651,.044744138,.59826863,.022352288,.64301276,0,5.4541883,19.513136,5.4916601,26.596762,5.4870381,57.791515,95.042259,85.195465,100.40727,0,99.088211,117.13839,104.13258,117.71736,109.56004,44.327938,108.23328,2.0129821
2013,G2701650,Watonwan County,.5399363,.16121149,.35460946,.024115346,.51582092,0,2.9996665,3.8676,3.1367249,8.9134417,3.008497,45.594414,90.939774,92.292984,95.175621,0,94.611526,127.38738,95.939217,98.738983,100.4035,14.855736,99.625687,2.0477636
2013,G2700910,Martin County,.77224427,.080547854,.69169641,1.4547989e-14,.77224427,0,5.1225553,11.73163,5.0485721,27.40163,5.0826526,73.378304,100.24448,134.35851,98.139427,0,101.23418,125,108.78207,153.91122,106.55372,45.669384,109.70528,2.2668905
2013,G2700930,Meeker County,.45327944,.09809269,.31048381,.044702947,.40125206,.0073244348,5.9510803,13.49702,6.3791251,13.607052,6.2638369,16.906233,105.01567,146.29759,105.21453,0,113.65897,99.876442,114.93414,168.79262,115.84641,22.678419,124.0987,1.0587962
2013,G2700210,Cass County,.50816506,.03839108,.27144238,.19833159,.30392247,.0059109968,9.4591513,24.913746,10.363728,17.416307,10.452622,45.118912,87.980423,119.8521,111.60667,0,111.08565,127.26888,103.74567,161.37502,128.87956,29.02718,128.50668,1.6090386
2013,G2701030,Nicollet County,.70449281,.27047688,.42410821,.0099077364,.6876204,.0069647087,4.3686275,5.5270925,4.4735093,13.759744,4.3418455,11.026701,129.08846,156.92984,116.87609,0,130.80251,126.26756,136.36949,166.14166,124.33194,22.932905,138.03893,1.052307
2013,G2700970,Morrison County,.5702219,.029256774,.50038999,.040575087,.52500111,.0046456824,5.9565334,18.89559,5.9621248,18.933208,5.9313116,21.14118,97.85836,128.85335,103.17211,0,103.85857,113.18781,107.78592,160.34599,113.10899,31.555347,113.74409,1.3153619
2013,G2701430,Sibley County,.59776533,.00073978701,.56559485,.031430721,.56633461,0,4.0759921,33.31921,4.0976725,10.582773,4.0984473,35.825565,107.78339,142.27815,113.39229,0,113.35438,150.98956,114.57671,197.81017,120.22175,17.637955,120.18513,1.7521249
2013,G2700850,McLeod County,.77548951,.098214097,.56299001,.1142854,.6612041,0,3.8417773,16.423613,3.9319239,6.3248196,3.852283,34.952549,103.63993,173.72997,113.20099,0,118.68909,149.52008,110.04289,201.10265,119.7542,10.541366,125.10956,1.6999699
2013,G2700610,Beltrami County,.63834822,.07567212,.35502797,.20764814,.43070006,0,8.6265688,18.322323,10.426937,17.663851,9.9349031,80.604576,86.459145,140.6358,105.60252,0,110.80944,115.5772,100.83675,171.173,122.98074,29.439751,127.36761,1.9976624
2013,G2700130,Blue Earth County,.89995027,.234593,.49811018,.16724709,.72548324,.007219906,3.9071643,6.0143609,3.9075108,8.2534971,3.8561285,9.5995226,110.74857,150.42963,118.37904,0,127.87129,115.36375,117.26051,160.45355,124.89156,13.755829,134.29817,.99402654
2013,G2700350,Crow Wing County,.56547266,.14845891,.3738223,.043191481,.52228123,9.6027210e-15,5.6445317,9.3455124,5.9042964,11.553396,5.6148396,31.715607,116.35773,136.84459,119.1973,0,123.5228,128.26413,125.76528,152.42046,129.0378,19.255661,132.88086,1.3697355
2013,G2700710,Koochiching County,.44678375,.025823832,.34023669,.080723234,.36606053,0,5.4052691,107.97753,6.0527949,9.4743357,5.3892846,148.34183,93.814934,104.83562,110.25684,0,110.09169,135.0304,102.82372,284.79816,120.34483,15.79056,119.07384,3.2335911
2013,G2700090,Benton County,.66435719,.12538692,.52333814,.015632132,.6241774,.024547659,4.3576527,7.4848971,4.3307276,11.346467,4.3484888,10.608046,124.7833,184.83061,115.64144,0,124.78257,222.08771,132.04605,197.30544,122.85932,18.910778,132.03006,1.82947
2013,G2701710,Wright County,.50708693,.11068568,.37791073,.018490551,.47197536,.016621038,4.1250401,5.9028087,4.0858006,8.5247717,4.0940528,19.507824,146.36455,202.14018,137.02625,0,146.81456,261.53479,153.23961,211.9782,143.83591,14.207952,153.63799,1.9250485
2013,G2700430,Faribault County,.6093694,.12311078,.38612935,.10012928,.50924015,0,7.9720473,16.368469,7.7547774,11.81607,7.9301152,60.983852,85.641411,105.59817,97.258141,0,97.65493,135.73624,98.928154,132.87895,110.18277,19.693449,110.87179,2.157752
2013,G2701410,Sherburne County,.54134995,.15063682,.38114578,.0095673278,.51222324,.019559372,4.2221775,6.7342381,4.3200083,10.946321,4.2217255,13.364852,139.27124,193.42827,128.07646,0,138.62982,242.22334,146.3082,204.65201,135.27647,18.243866,145.66605,1.8406305
2013,G2700790,Le Sueur County,.72380042,.030278435,.61920375,.07431823,.64948219,1.2931078e-18,3.8145711,15.099245,3.7950199,18.141956,3.8151383,31.702469,123.44912,183.22432,123.31804,0,126.68475,180.51454,129.80673,208.38974,129.64308,30.236595,133.04332,1.7346585
2013,G2700190,Carver County,.50009531,.25156206,.2454914,.0030418378,.40206009,.09499339,3.8421605,6.7538452,3.8485758,12.341571,3.8140898,7.9580703,196.67363,245.37309,162.00568,0,188.31378,248.74263,203.07722,256.62949,168.41997,20.569286,194.67059,1.363125
2013,G2700950,Mille Lacs County,.62617534,.24384461,.28208041,.1002503,.48432845,.041596595,5.5187402,10.767174,6.9202194,30.357401,5.4956613,15.875295,119.29073,137.38452,118.68049,0,120.1264,137.98627,128.48863,155.3298,130.21419,50.595665,129.28584,1.3490475
2013,G2701390,Scott County,.57859474,.1809992,.39029878,.007296734,.52281523,.048482742,4.0836792,4.9263744,4.0664926,9.9580164,4.0801506,8.5568209,184.82373,239.95229,161.17561,0,179.53288,278.63907,191.62987,248.16292,167.95309,16.596693,186.33313,1.5899408
2013,G2700010,Aitkin County,.71944702,.1146253,.53750175,.067319967,.62972468,.02240237,6.6563096,20.658123,7.0872226,21.082739,6.940001,25.067036,107.55592,121.3485,116.68858,0,117.4603,120.75772,118.64977,155.7787,128.50063,35.137897,129.02696,1.2736937
2013,G2700530,Carver County,.50009531,.25156206,.2454914,.0030418378,.40206009,.09499339,3.8421605,6.7538452,3.8485758,12.341571,3.8140898,7.9580703,196.67363,245.37309,162.00568,0,188.31378,248.74263,203.07722,256.62949,168.41997,20.569286,194.67059,1.363125
2013,G2701610,Waseca County,.63562316,.078372695,.54260629,.01464422,.62097895,1.1232438e-14,3.4339039,7.8655562,3.491133,8.2819901,3.4336774,21.040724,103.55878,124.44201,104.49684,0,106.09584,166.01364,109.28194,137.55127,110.31539,13.803317,111.81864,1.790241
2013,G2700470,Freeborn County,.48109552,.091435701,.3398464,.049813394,.4312821,0,4.9355321,11.484292,4.9670424,11.220293,4.9257097,38.379833,104.46436,163.38098,103.75928,0,112.84766,192.70541,112.69024,182.52147,112.03769,18.700487,121.05717,2.1391156
2013,G2701310,Le Sueur County,.72380042,.030278435,.61920375,.07431823,.64948219,1.2931078e-18,3.8145711,15.099245,3.7950199,18.141956,3.8151383,31.702469,123.44912,183.22432,123.31804,0,126.68475,180.51454,129.80673,208.38974,129.64308,30.236595,133.04332,1.7346585
2013,G2700650,Kanabec County,.92728943,.039267562,.38481084,.50321102,.4240784,3.5686420e-09,6.5300431,14.150031,6.4535303,14.704575,6.3661318,32.216595,81.274185,145.35704,108.84469,0,111.64033,139.59477,92.157593,168.94043,119.60057,24.507626,122.25055,1.5934668
2013,G2700030,Anoka County,.53398275,.23700322,.28435582,.012623692,.42415148,.097207561,4.3169799,4.7443595,4.3132057,10.739378,4.3262515,6.621232,177.92734,227.92712,145.07416,0,167.27646,251.1544,185.12231,235.83438,152.26285,17.898964,174.48688,1.51293
2013,G2700590,Isanti County,.38441086,.20721923,.17719163,4.4909699e-36,.35467568,.029735187,5.5205092,9.3947287,5.477798,29.688862,5.5865827,13.358727,138.83,162.13976,122.7862,0,137.11626,174.50725,148.03085,177.79764,131.91586,49.481438,146.42723,1.3655704
2013,G2701470,Steele County,.845052,.19236887,.61496955,.037713595,.72696018,.080378219,4.0657334,6.7448006,4.1102757,6.8004847,4.0624776,8.0344973,119.18426,176.9576,109.52261,0,118.29846,192,125.96048,188.19893,116.37308,11.334142,125.06925,1.6563755
2013,G2700370,Dakota County,.57864624,.28499642,.28697112,.0066786939,.45332932,.11863822,4.1527343,4.4998856,4.1529241,8.2122688,4.1825361,5.3246613,201.10446,250.28098,160.7989,0,186.15099,271.01819,208.02568,257.78079,167.72044,13.687115,193.12187,1.4599397
2013,G2701230,Anoka County,.53398275,.23700322,.28435582,.012623692,.42415148,.097207561,4.3169799,4.7443595,4.3132057,10.739378,4.3262515,6.621232,177.92734,227.92712,145.07416,0,167.27646,251.1544,185.12231,235.83438,152.26285,17.898964,174.48688,1.51293
2013,G2700250,Isanti County,.38441086,.20721923,.17719163,4.4909699e-36,.35467568,.029735187,5.5205092,9.3947287,5.477798,29.688862,5.5865827,13.358727,138.83,162.13976,122.7862,0,137.11626,174.50725,148.03085,177.79764,131.91586,49.481438,146.42723,1.3655704
2013,G2701150,Pine County,.3808606,.018208941,.34827372,.014377935,.33720019,.029282467,8.0376062,21.646864,8.6193504,39.310936,8.5567904,15.984925,116.57192,117.88455,121.38708,0,119.08086,132.93678,129.96793,153.96266,135.75266,65.518227,133.34218,1.2092743
2013,G2701370,St. Louis County,.55576867,.16239674,.2860254,.10734653,.42964277,.018779395,5.0178933,10.382583,5.1420388,8.5668831,5.0261397,12.756789,107.98743,138.79013,120.33017,0,124.81479,135.62955,116.35059,156.09444,128.90024,14.278138,133.1917,1.1805551
2013,G2700990,Freeborn County,.48109552,.091435701,.3398464,.049813394,.4312821,0,4.9355321,11.484292,4.9670424,11.220293,4.9257097,38.379833,104.46436,163.38098,103.75928,0,112.84766,192.70541,112.69024,182.52147,112.03769,18.700487,121.05717,2.1391156
2013,G2700390,Dodge County,.76128387,.097266644,.62337184,.040645365,.72043633,.00020216216,4.1526465,13.425444,4.1987996,9.6854725,4.1868005,17.892134,117.05406,180.4509,119.89251,0,123.4883,152.98152,123.97514,202.82664,126.89051,16.142454,130.46631,1.4449574
2013,G2700490,Dakota County,.57864624,.28499642,.28697112,.0066786939,.45332932,.11863822,4.1527343,4.4998856,4.1529241,8.2122688,4.1825361,5.3246613,201.10446,250.28098,160.7989,0,186.15099,271.01819,208.02568,257.78079,167.72044,13.687115,193.12187,1.4599397
2013,G2701630,Washington County,.48320794,.22860368,.24781929,.0067849839,.35589889,.12052409,4.2411366,4.9157672,4.2372117,9.3950729,4.2233009,5.6678891,194.44566,252.89711,155.50529,0,180.10704,251.3654,201.51422,261.09006,162.56731,15.658455,187.14587,1.4403446
2013,G2700170,Carlton County,.58165753,.13754836,.32565862,.11845055,.42475972,.038447242,5.1127377,10.054903,5.1769004,15.887822,5.1781588,10.532615,105.9484,131.73883,117.43171,0,119.53421,141.05307,114.46964,148.49701,126.05988,26.479704,128.16447,1.2430314
2013,G2701090,Olmsted County,.76046765,.21472037,.44719231,.098554961,.55425471,.10765798,4.1829839,4.8119693,4.0836387,5.5919361,4.0938373,5.5175867,153.85318,225.84154,142.61469,0,156.65826,240.83917,160.82481,233.86148,149.42075,9.3198938,163.48132,1.531364
2013,G2701570,Wabasha County,.72149068,.067089073,.63434207,.020059545,.7014311,0,4.8161602,14.226396,4.8152556,20.617661,4.7991457,32.600128,119.11455,159.48195,120.53757,0,122.11344,240.8936,127.14149,183.1926,128.563,34.362766,130.11201,2.2736001
2013,G2700450,Fillmore County,.95107567,.17103581,.45858479,.32145506,.62962061,0,5.8487062,19.730778,6.451138,24.006884,5.875628,42.45853,96.809708,158.37761,104.37322,0,110.78874,223.76222,106.55755,191.26224,115.12512,40.011475,120.58145,2.5072949
2013,G2701690,Winona County,.76650375,.1771438,.55125266,.03810728,.6675238,.060872663,4.397336,8.2800064,4.3953867,7.8302584,4.4016566,14.708297,112.06368,157.08806,109.67284,0,115.22235,165.4894,119.39258,170.88806,116.99848,13.05043,122.55844,1.5572046
2013,G2700750,Lake County,.36358351,.03003733,.28294575,.050600424,.3129831,0,5.4526768,25.840248,5.4572635,16.325645,5.5291357,48.289436,104.22482,150.86993,119.08127,0,118.57866,135.64026,113.31261,193.93701,128.17671,27.20941,127.79388,1.6919339
2013,G2700550,Houston County,.82836896,.099134587,.66208434,.067150071,.76121891,0,4.9094372,14.779314,4.8523865,7.0449581,4.8735003,47.302685,103.5163,134.57344,110.57297,0,112.07554,156.54445,111.6987,159.20563,118.66028,11.741597,120.19804,1.9742471
2013,G2700310,Cook County,.62227398,.11505498,.50721902,0,.62227398,0,12.51043,51.039165,22.435036,137.51277,12.510369,168.21284,123.94341,73.274933,132.38014,0,123.94348,135.62054,144.79413,158.34021,169.77187,229.18796,144.7941,3.0284319
2012,G2700890,Marshall County,.53026354,.046477731,.40066034,.083125465,,,7.7288575,296.74963,8.0796671,273.05438,,,87.973938,198.99489,97.680977,0,,,100.85537,693.57764,111.14709,455.09064,,
2012,G2700690,Kittson County,.55500221,0,.46240947,.092592776,,,8.2667379,450.94745,8.3166323,103.04103,,,82.544411,238.04602,93.038704,0,,,96.322304,989.62506,106.89976,171.73505,,
2012,G2701190,Polk County,.67217314,.091556288,.44481921,.13579763,,,5.7308459,81.824776,6.4063902,45.28249,,,90.3265,144.11026,102.63692,0,,,99.877907,280.48486,113.31424,75.470818,,
2012,G2701550,Traverse County,.82693708,0,.6084497,.21848738,,,5.8434448,196.46854,5.8538327,116.07198,,,85.367989,222.40901,93.040222,0,,,95.107063,549.85657,102.79661,193.45331,,
2012,G2700110,Traverse County,.82693708,0,.6084497,.21848738,,,5.8434448,196.46854,5.8538327,116.07198,,,85.367989,222.40901,93.040222,0,,,95.107063,549.85657,102.79661,193.45331,,
2012,G2701070,Norman County,.8113268,.23958302,.4078359,.16390787,,,5.9019995,100.43446,7.2925606,74.736801,,,84.226242,127.47352,97.145668,0,,,94.062904,294.86429,109.29993,124.56133,,
2012,G2700270,Clay County,.61677438,.16109948,.42210335,.033571586,,,4.526217,33.186287,4.5634089,28.775242,,,116.78165,161.00275,112.86278,0,,,124.32535,216.31322,120.46846,47.958736,,
2012,G2701670,Wilkin County,.68512839,.010490702,.62450981,.050127853,,,8.0762835,191.36302,8.099577,62.69294,,,94.637383,229.81763,98.836685,0,,,108.09785,548.75598,112.33598,104.48824,,
2012,G2701130,Pennington County,.74495435,.11668392,.60687804,.021392418,,,5.5210619,58.635387,5.4870367,63.791039,,,98.888374,127.64582,99.806129,0,,,108.09014,225.37146,108.95119,106.3184,,
2012,G2700810,Lincoln County,.63893062,0,.63888806,.000042563468,,,5.1466823,139.61183,5.1463485,233.26633,,,88.45636,124.66666,88.461273,0,,,97.034164,357.35306,97.038521,388.77722,,
2012,G2701330,Rock County,.80245191,0,.76990443,.0325475,,,4.4564362,159.07747,6.5121956,192.58545,,,92.272812,160.55878,94.350304,0,,,99.700211,425.6879,105.20396,320.97574,,
2012,G2701170,Pipestone County,.5552879,.069867902,.48542002,5.7123558e-16,,,4.2553678,50.308636,4.2994308,233.54088,,,98.045395,127.74273,95.511917,0,,,105.13768,211.59045,102.67764,389.23477,,
2012,G2700730,Lac qui Parle County,.44745779,3.1838642e-06,.37038633,.077068262,,,10.272383,164.13086,12.014719,41.798069,,,78.123001,123.25491,93.574883,0,,,95.243645,396.80634,113.59941,69.663445,,
2012,G2701250,Red Lake County,1.4801029,.10073082,.64737296,.7319991,,,5.1202188,151.47133,5.1243181,37.512409,,,75.775505,144.55789,88.6717,0,,,84.309204,397.01013,97.212227,62.520679,,
2012,G2701730,Yellow Medicine County,.78635079,.047539908,.65453482,.084276058,,,5.5749598,98.919235,5.5806222,36.680119,,,85.094292,134.10786,93.00824,0,,,94.385895,298.97327,102.30927,61.133533,,
2012,G2701110,Otter Tail County,.45425737,.04564444,.36035579,.048257153,,,6.2641497,81.434685,6.6502438,45.02581,,,94.571693,164.25519,102.95484,0,,,105.01194,299.97964,114.03858,75.043022,,
2012,G2701350,Roseau County,.71872407,0,.61890209,.099821977,,,6.2779021,475.82629,8.1402054,13.101457,,,80.773621,246.98781,91.760582,0,,,91.236786,1040.0316,105.32759,21.835762,,
2012,G2701490,Stevens County,.67876714,.11286046,.53140712,.034499526,,,5.2070284,43.837334,5.1814318,58.575459,,,90.418068,126.65349,90.083618,0,,,99.096451,199.71571,98.71933,97.625763,,
2012,G2700050,Becker County,.60416424,.015841754,.47226402,.11605844,,,6.4660931,92.932266,8.8592138,21.855934,,,96.307823,191.58954,108.50308,0,,,107.08465,346.47665,123.26844,36.426556,,
2012,G2700510,Grant County,.46600994,0,.35796335,.10804661,,,5.701889,132.49249,5.6986899,30.509029,,,84.060829,195.07166,99.556114,0,,,93.563972,415.89246,109.05392,50.848385,,
2012,G2701510,Swift County,.80686629,.10902555,.63533348,.062507272,,,6.2074933,94.965401,6.2205863,28.077049,,,87.450882,138.09752,97.572906,0,,,97.796707,296.3732,107.94055,46.795082,,
2012,G2700830,Lyon County,.84940368,.17219852,.62647223,.05073294,,,3.895364,35.433445,3.9506099,46.810738,,,95.694885,110.13094,101.72761,0,,,102.18716,169.18668,108.31196,78.017899,,
2012,G2701010,Murray County,.76535994,.15259224,.6127677,6.5655146e-15,,,7.9990487,81.927773,10.177769,188.40749,,,86.260567,145.08408,85.364807,0,,,99.592316,281.63037,102.32776,314.01248,,
2012,G2701050,Nobles County,.34506696,.047044352,.2561855,.041837107,,,4.2416673,42.999409,4.4375076,39.057812,,,78.420387,113.41107,89.119064,0,,,85.48983,185.07675,96.514908,65.096352,,
2012,G2700870,Mahnomen County,.34578466,.036196534,.16720352,.14238462,,,7.40554,82.765289,55.842587,21.8958,,,55.540798,111.05773,99.08065,0,,,67.883362,248.99988,192.15163,36.493,,
2012,G2700230,Chippewa County,.66497433,.084474474,.49358523,.086914606,,,6.4367452,42.510422,7.679739,11.410864,,,77.483673,111.38177,95.996742,0,,,88.211578,182.23247,108.79631,19.018106,,
2012,G2700410,Grant County,.46600994,0,.35796335,.10804661,,,5.701889,132.49249,5.6986899,30.509029,,,84.060829,195.07166,99.556114,0,,,93.563972,415.89246,109.05392,50.848385,,
2012,G2701210,Pope County,.52736568,.10681005,.34464315,.07591249,,,5.3626757,35.298473,6.7012782,27.96735,,,83.591003,135.44017,98.525551,0,,,92.528793,194.27097,109.69434,46.612251,,
2012,G2701270,Redwood County,.60522842,.0030676336,.55792832,.04423245,,,5.5883279,124.62551,5.661972,73.88343,,,89.77626,201.13237,96.610542,0,,,99.090141,408.84155,106.04716,123.13905,,
2012,G2700290,Clearwater County,.36526975,0,.24993438,.11533539,,,9.4029245,232.49646,14.260199,34.350018,,,70.878387,170.55859,94.740974,0,,,86.549927,558.05267,118.50797,57.250031,,
2012,G2700070,Beltrami County,.6230216,.06424699,.34876773,.21000685,,,7.8829012,58.627514,63.104229,46.861515,,,79.6828,142.33481,114.78465,0,,,92.820969,240.04733,219.95836,78.102524,,
2012,G2701290,Renville County,.9167223,.077846564,.61015087,.22872485,,,4.4529777,73.856804,4.4927101,42.258255,,,92.333717,174.97659,99.598969,0,,,99.755348,298.07126,107.08682,70.430428,,
2012,G2700330,Cottonwood County,.49373886,.03421938,.41124946,.048270032,,,4.0279431,58.554539,4.6701102,32.452614,,,88.608673,139.55737,98.780022,0,,,95.321907,237.14827,106.56354,54.087692,,
2012,G2700630,Jackson County,.76253784,.17294072,.54842329,.041173864,,,6.8497953,57.483513,9.7717381,67.308533,,,96.009895,177.87411,90.85878,0,,,107.42622,273.67996,107.14501,112.18089,,
2012,G2700770,Roseau County,.71872407,0,.61890209,.099821977,,,6.2779021,475.82629,8.1402054,13.101457,,,80.773621,246.98781,91.760582,0,,,91.236786,1040.0316,105.32759,21.835762,,
2012,G2700670,Kandiyohi County,.45482716,.072292253,.35588139,.026653526,,,4.5319548,23.020271,4.4533281,10.827893,,,102.25637,159.31078,101.91126,0,,,109.80962,197.67789,109.33348,18.046488,,
2012,G2701530,Todd County,.35014322,2.7148455e-09,.24533205,.10481117,,,6.6467662,129.76956,7.5458536,20.340477,,,68.972595,198.31906,93.347763,0,,,80.050537,414.60165,105.92419,33.900795,,
2012,G2700570,Hubbard County,.46167991,.047522992,.36079419,.053362735,,,6.2695494,99.273277,6.4010968,57.893837,,,99.435707,156.57703,103.81667,0,,,109.88496,322.03247,114.48517,96.489723,,
2012,G2701590,Wadena County,.4198063,.03196834,.32607245,.061765525,,,5.4130268,102.44759,5.5427794,23.136047,,,81.866791,179.21432,101.21186,0,,,90.888504,349.96033,110.44982,38.560078,,
2012,G2701450,Stearns County,.63359976,.12199422,.49840358,.013201957,,,4.2141409,13.32027,4.2399755,26.707636,,,119.9696,177.97215,110.57922,0,,,126.99316,200.17261,117.64584,44.512726,,
2012,G2700150,Redwood County,.60522842,.0030676336,.55792832,.04423245,,,5.5883279,124.62551,5.661972,73.88343,,,89.77626,201.13237,96.610542,0,,,99.090141,408.84155,106.04716,123.13905,,
2012,G2701650,Watonwan County,.53547859,.16123703,.35012621,.024115346,,,2.9032626,6.5841746,3.0784671,55.223579,,,84.482689,88.194672,89.37632,0,,,89.321465,99.168297,94.507103,92.039299,,
2012,G2700910,Martin County,.74118519,.080547854,.66063732,1.4547989e-14,,,4.9630747,40.941036,4.9926486,161.73891,,,94.747627,150.96486,92.121178,0,,,103.01942,219.19992,100.44226,269.56485,,
2012,G2700930,Meeker County,.45895147,.10723922,.30692089,.044791352,,,5.6972713,39.60817,5.936079,34.607693,,,105.76044,189.8748,103.74596,0,,,115.25589,255.88841,113.63943,57.679489,,
2012,G2700210,Cass County,.48294595,.036755566,.23653603,.20965435,,,9.4451151,112.4672,26.857508,42.681885,,,81.127388,156.79218,108.93249,0,,,96.86924,344.23752,153.69501,71.136475,,
2012,G2701030,Nicollet County,.75154787,.31647298,.42510286,.0099720396,,,4.313333,7.8408022,4.4357529,31.817186,,,126.64527,153.07147,113.6419,0,,,133.83415,166.13948,121.03482,53.028645,,
2012,G2700970,Morrison County,.51371932,.02227661,.43065748,.060785249,,,5.8606501,66.44342,5.8608766,55.15839,,,90.649643,184.35333,99.906311,0,,,100.4174,295.09238,109.67444,91.930656,,
2012,G2701430,Sibley County,.56758469,.00094020762,.53521377,.031430721,,,3.9357662,69.103355,3.9539199,24.045284,,,102.93306,170.14664,108.3085,0,,,109.49267,285.31891,114.89837,40.075474,,
2012,G2700850,McLeod County,.69090438,.081349656,.53734982,.072204895,,,3.8737881,30.939434,3.981673,8.5524292,,,103.22662,183.94986,109.95219,0,,,109.68294,235.51559,116.58831,14.254049,,
2012,G2700610,Beltrami County,.6230216,.06424699,.34876773,.21000685,,,7.8829012,58.627514,63.104229,46.861515,,,79.6828,142.33481,114.78465,0,,,92.820969,240.04733,219.95836,78.102524,,
2012,G2700130,Blue Earth County,.88991404,.23320705,.48750558,.16920142,,,3.8944519,7.0429664,3.8790736,19.738354,,,104.38672,139.4191,114.6371,0,,,110.87747,151.15738,121.10223,32.897255,,
2012,G2700350,Crow Wing County,.50758684,.12413579,.33643892,.047012147,,,5.5451303,27.263981,7.0196939,27.443535,,,111.84641,155.12541,116.17583,0,,,121.08829,200.56537,127.87532,45.739227,,
2012,G2700710,Koochiching County,.42010224,.025823832,.28573784,.10854054,,,5.3224764,319.5643,10.443501,27.442268,,,90.410881,178.5006,105.75407,0,,,99.281677,711.10779,123.1599,45.737114,,
2012,G2700090,Benton County,.61543185,.11675816,.48964265,.0090310639,,,4.3677578,11.477395,4.3518634,24.421972,,,122.58076,187.53581,112.76208,0,,,129.86037,206.66479,120.01518,40.703285,,
2012,G2701710,Wright County,.48540682,.10093939,.36453506,.019932374,,,4.1254449,6.4857073,4.0935516,9.9639988,,,142.60284,201.75774,133.91502,0,,,149.47858,212.56725,140.73761,16.606665,,
